cp,artist,song,section,spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"1,5,1,4",the shins,new slang,verse,2cP37n7TZEe0oBxCbZu0KA,0.669,0.389,0,-11.547,1,0.0306,0.605,0.16,0.0905,0.649,130.015,231173,4
"1,5,1,4",weezer,island in the sun,bridge,2MLHyLy5z5l5YRp7momlgw,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307,4
"1,5,1,4",the tokens,the lion sleeps tonight,chorus,2F4FNcz68howQWD4zaGJSi,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,162093,4
"1,5,1,4",schoolhouse rock,telegraph line,chorus,,,,,,,,,,,,,,
"1,5,1,4",jo dee messina,i'm alright,chorus,5hfSzCdcDF9Dnk6ufzeSAR,0.764,0.632,0,-7.452,1,0.404,0.505,0.0,0.976,0.744,95.966,213440,4
"1,5,1,4",jo dee messina,i'm alright,verse,5hfSzCdcDF9Dnk6ufzeSAR,0.764,0.632,0,-7.452,1,0.404,0.505,0.0,0.976,0.744,95.966,213440,4
"1,5,1,4",dixie chicks,goodbye earl,verse,7rqaqQurHzR5xHAhdm1gmM,0.705,0.7,0,-7.38,1,0.0295,0.0192,0.0,0.0755,0.765,122.841,258640,4
"1,5,1,4",thompson square,are you gonna kiss me or not,chorus,2TAcwD5KcV9uY3O1tLGV15,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,184920,4
"1,5,1,4",the head and the heart,shake,chorus,5m1L3o7fOfLFyw6VwumROL,0.48,0.79,4,-7.775,1,0.0353,0.472,0.713,0.155,0.446,111.025,241707,4
"1,5,1,4",little mermaid,under the sea,verse,4MimthDKiYVMCqDBJEiw1U,0.68,0.419,2,-13.68,1,0.0638,0.713,0.0,0.216,0.879,99.302,246093,4
"1,5,1,4",disney,kiss the girl,chorus,2huXICYr99NnodThC8me1m,0.373,0.077,0,-26.044,1,0.0687,0.994,0.929,0.0916,0.356,69.519,173082,4
"1,5,1,4",sam cooke,another saturday night,verse and pre-chorus,5z8DiKSG4EwxmO6gUi12rZ,0.771,0.657,9,-7.74,1,0.0528,0.435,0.0,0.0894,0.967,123.089,160000,4
"1,5,1,4",sinead o'connor,silent night,verse,0fvCOqhK1pWS4erOIKuyAf,0.222,0.228,4,-17.314,1,0.035,0.948,0.36,0.111,0.0788,88.809,225120,4
"1,5,1,4",annie lennox,into the west,chorus,0gSEyG7pOFuHM05433EibX,0.312,0.031,0,-22.035,1,0.037,0.914,8.81e-06,0.0949,0.0399,92.074,347600,4
"1,5,1,4",owl city,alligator sky,bridge,4c3mIWKKMbGJlZukdMTBvB,0.541,0.933,11,-4.36,0,0.0887,0.012,0.0,0.0727,0.413,91.97,185307,4
"1,5,1,4",roxette,how do you do,chorus,3rfOs6Miteal5wQUdFx8w1,0.619,0.72,0,-6.584,1,0.0275,0.0194,1.68e-06,0.218,0.852,120.874,189093,4
"1,5,1,4",pokemon,route 1 - 1st generation,instrumental,,,,,,,,,,,,,,
"1,5,1,4",jane taylor,twinkle twinkle little star,solo,,,,,,,,,,,,,,
"1,5,1,4",counting crows,accidentally in love,intro,3OltYYcLZUhvho5QoRbUNr,0.554,0.923,7,-3.548,1,0.0376,0.0511,1.51e-05,0.191,0.808,137.939,188387,4
"1,5,1,4",daniel ingram,apples to the core,verse,,,,,,,,,,,,,,
"1,5,1,4",paul mccartney,sing the changes,verse,5Wp6e5t8O4IHcegl1ijkLJ,0.399,0.835,5,-7.764,1,0.0355,0.000299,6.75e-05,0.937,0.306,125.5,256552,4
"1,5,1,4",rhythm heaven,built to scale,verse,,,,,,,,,,,,,,
"1,5,1,4",tom petty and the heartbreakers,i won't back down,pre-chorus and chorus,2oBoGj6WvCA3dUcpJ4L9Pb,0.763,0.763,7,-4.75,1,0.0285,0.0714,4.34e-06,0.232,0.941,113.908,176507,4
"1,5,1,4",tom petty and the heartbreakers,i won't back down,pre-chorus and chorus,2oBoGj6WvCA3dUcpJ4L9Pb,0.763,0.763,7,-4.75,1,0.0285,0.0714,4.34e-06,0.232,0.941,113.908,176507,4
"1,5,1,4",elton john,the oven instructions song,chorus,,,,,,,,,,,,,,
"1,5,1,4",twisted sister,we're not gonna take it,chorus,,,,,,,,,,,,,,
"1,5,1,4",twisted sister,we're not gonna take it,verse,,,,,,,,,,,,,,
"1,5,1,4",abba,so long,chorus,4KtcyvH38JUMmKBNtRfh0V,0.309,0.907,7,-4.712,1,0.0489,0.0351,0.736,0.293,0.747,159.432,186507,4
"1,5,1,4",abba,waterloo,chorus,0RzhMHIsFMbOGh0oWDvNNK,0.441,0.926,2,-4.736,1,0.046,0.423,3.38e-06,0.235,0.779,147.564,168827,4
"1,5,1,4",game freak,route 201 day,pre-chorus,,,,,,,,,,,,,,
"1,5,1,4",jonathan coulton,shop vac,chorus,40yFmXrjfkv51FEQ0ULf1N,0.603,0.835,4,-6.339,1,0.0394,0.036,5.52e-06,0.183,0.629,149.967,211027,4
"1,5,1,4",black lace,hokey cokey,chorus,3xwjPsxgeE50PF0TJqRd5j,0.473,0.533,2,-10.905,1,0.132,0.135,0.0,0.0504,0.818,141.966,161960,4
"1,5,1,4",traditional,happy birthday,chorus,6Nles4Mh1kjzTMznVnEfQD,0.773,0.3,5,-22.183,1,0.109,0.934,0.948,0.11,0.969,105.009,58381,3
"1,5,1,4",the white stripes,i'm lonely,verse 1,,,,,,,,,,,,,,
"1,5,1,4",avicii,hey brother,chorus,4RXpgGM7A4Hg7cFBoH5KyF,0.537,0.777,7,-4.829,0,0.0473,0.0279,6.12e-05,0.0838,0.427,124.943,255093,4
"1,5,1,4",avicii,the days,outro,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4
"1,5,1,4",avicii,the days,outro,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4
"1,5,1,4",mark mothersbaugh,the sims 2 - bare bones,pre-chorus,,,,,,,,,,,,,,
"1,5,1,4",social distortion,sometimes i do,verse,7xLc4Q5bSja0cD3uKD3T41,0.405,0.805,6,-8.05,1,0.0323,0.0174,0.0001,0.261,0.402,148.221,239733,4
"1,5,1,4",social distortion,sometimes i do,chorus,7xLc4Q5bSja0cD3uKD3T41,0.405,0.805,6,-8.05,1,0.0323,0.0174,0.0001,0.261,0.402,148.221,239733,4
"1,5,1,4",culture club,karma chameleon,verse and pre-chorus,2wSAWEYUHkt92X4SBAPqZE,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,252773,4
"1,5,1,4",billy joel,the longest time,chorus,5DH7nDryMhpixm4G4B7RP9,0.637,0.333,3,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,217907,4
"1,5,1,4",the living tombstone,sorry jack,chorus,,,,,,,,,,,,,,
"1,5,1,4",the pogues and kirsty maccoll,fairytale of new york,verse,5DgZL94tF4LP18F5jHu25W,0.284,0.443,2,-11.55,1,0.0315,0.195,0.043,0.0917,0.173,78.363,252853,4
"1,5,1,4",total drama island,i wanna be famous,verse and pre-chorus,,,,,,,,,,,,,,
"1,5,1,4",murray gold,doctor who credits theme,chorus,,,,,,,,,,,,,,
"1,5,1,4",parry gripp,you're driving me crazy,verse,,,,,,,,,,,,,,
"1,5,1,4",bobby fuller four,love's made a fool of you,intro and verse,,,,,,,,,,,,,,
"1,5,1,4",bobby fuller four,love's made a fool of you,solo,,,,,,,,,,,,,,
"1,5,1,4",paul simon,cecelia,chorus,,,,,,,,,,,,,,
"1,5,1,4",scott grimes,livin' on the run,chorus lead-out,0IPKEfYmatwa5akszrpZqm,0.531,0.786,5,-7.956,1,0.0382,0.0934,2.42e-05,0.0954,0.296,150.009,374733,4
"1,5,1,4",adam buxton,counting song,verse,,,,,,,,,,,,,,
"1,5,1,4",insideout a cappella,peanut butter and jelly,chorus,6au4iYJPrHG5wyZmNMuF9u,0.802,0.253,5,-8.729,1,0.0633,0.926,0.0,0.11,0.657,120.064,168147,4
"1,5,1,4",imagine dragons,i bet my life,chorus,15DrrIod12Tc2IoMaHiwlQ,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,192707,4
"1,5,1,4",the tokens,the lion sleeps tonight,pre-chorus and chorus,2F4FNcz68howQWD4zaGJSi,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,162093,4
"1,5,1,4",wolfgang amadeus mozart,rondo alla turca,outro,4k038uwzZINTcDz1ApzHJ8,0.555,0.206,2,-19.826,1,0.0453,0.993,0.924,0.113,0.701,132.863,206500,4
"1,5,1,4",phineas and ferb,triangulation,verse,,,,,,,,,,,,,,
"1,5,1,4",phineas and ferb,triangulation,chorus,,,,,,,,,,,,,,
"1,5,1,4",the muffs,outer space,pre-chorus and chorus,6Wv01TAWJ1mJDivryAyPmC,0.483,0.945,2,-4.328,1,0.0618,0.00123,0.0,0.0935,0.667,135.52,192333,4
"1,5,1,4",bowling for soup,high school never ends,chorus,1bhjMY5O0ZjB41OHcdRH0a,0.536,0.923,2,-3.494,1,0.125,0.0122,0.0,0.142,0.77,160.03,209040,4
"1,5,1,4",stephen foster,if you've only got a moustache,verse,0z0l72VwNb2FYtmvNBXQTW,0.576,0.228,0,-18.762,1,0.0658,0.974,0.000252,0.231,0.748,85.205,115173,4
"1,5,1,4",the mighty mighty bosstones,they will need music,verse,4HospHgSgPDAFEkbnMMhsV,0.362,0.877,4,-3.46,1,0.0447,0.00346,0.00458,0.154,0.727,195.9,225573,4
"1,5,1,4",the mighty mighty bosstones,the upper hand,intro,2N1GqZY2KjC7u9ntyle5iL,0.379,0.988,7,-3.279,1,0.0667,0.00194,3.7e-05,0.0723,0.858,173.955,196440,4
"1,5,1,4",hank green,mother pheasant plucker,chorus,,,,,,,,,,,,,,
"1,5,1,4",biffy clyro,mountains,bridge,7ID1obCK75QsDQuf9pEVxK,0.507,0.852,1,-6.841,1,0.0453,0.000676,1.28e-05,0.0599,0.595,158.0,201147,4
"1,5,1,4",nintendo,squid kid,verse,,,,,,,,,,,,,,
"1,5,1,4",alison krauss,down to the river to pray,chorus,3WJ8xIHrNTtP5YsXOqqyml,0.538,0.207,4,-11.962,1,0.0695,0.952,0.0,0.301,0.628,132.158,176360,4
"1,5,1,4",axwell and ingrosso,sun is shining,chorus,09okoLt0vlZKhRVv6y8NVo,0.525,0.856,11,-5.428,0,0.0576,0.00543,0.000102,0.217,0.2,129.979,314787,4
"1,5,1,4",catch 22,keasbey nights,chorus,1EumTYKFbtiK1p65CqKKOw,0.667,0.885,9,-5.281,1,0.0507,0.157,3.97e-06,0.687,0.953,119.536,182880,4
"1,5,1,4",twin forks,scraping up the pieces,verse,0rWSus8wqwaU6zmbzxQrCX,0.545,0.876,7,-5.852,1,0.101,0.0918,0.0,0.057,0.715,132.873,168926,4
"1,5,1,4",twin forks,scraping up the pieces,chorus,0rWSus8wqwaU6zmbzxQrCX,0.545,0.876,7,-5.852,1,0.101,0.0918,0.0,0.057,0.715,132.873,168926,4
"1,5,1,4",roger glover,love is all,verse,4xVvKpua7eX68Ic1TDqaUw,0.599,0.812,7,-4.971,1,0.0494,0.634,3.47e-05,0.849,0.766,111.691,197267,4
"1,5,1,4",john williams,midway march,chorus,7aZfd3VcnorqJNE8w6yusK,0.532,0.362,10,-16.92,1,0.0473,0.847,0.868,0.0925,0.198,121.883,249800,4
"1,5,1,4",eisley,i wish,chorus,7fHyCDz48OOoNeUDhS7reL,0.373,0.7,4,-5.286,1,0.0316,0.0152,0.0,0.254,0.543,147.857,235267,4
"1,5,1,4",the shins,young pilgrims,chorus,2yfUXPmp0e8CdZguIU6iCl,0.752,0.341,2,-9.315,1,0.0333,0.782,1.31e-05,0.0935,0.658,124.063,167560,4
"1,5,1,4",shovel knight - la danse macabre,jake kaufman,chorus,,,,,,,,,,,,,,
"1,5,1,4",nintendo,pokemon red and blue - pallet town,intro and verse,,,,,,,,,,,,,,
"1,5,1,4",regina spektor,baby jesus,chorus,,,,,,,,,,,,,,
"1,5,1,4",weird al yankovic,the night santa went crazy,chorus,6leusOAUcF7GjBp0SzHsml,0.589,0.654,3,-7.901,1,0.0329,0.193,0.0,0.0811,0.383,120.322,241720,4
"1,5,1,4",love and theft,angel eyes,chorus,63w0QA1wiV7QhF9jeiHETF,0.656,0.696,8,-5.917,1,0.0261,0.0134,0.0,0.0753,0.966,108.015,186627,4
"1,5,1,4",cat stevens,peace train,verse,1ppuHX1oVMku5LTL0swNZP,0.615,0.582,0,-10.323,1,0.0402,0.132,3.81e-05,0.119,0.789,82.532,251333,4
"1,5,1,4",fountains of wayne,hey julie,verse,2LGAbm0xHNu7scBDVCkFwN,0.739,0.554,7,-5.668,1,0.0363,0.391,0.0,0.0786,0.978,137.013,156933,4
"1,5,1,4",weezer,el scorcho,chorus,3g2gQMeeQAEPztiQKMlGSl,0.479,0.707,1,-4.968,1,0.0659,0.0471,0.0,0.0932,0.661,148.092,243467,4
"1,5,1,4",bob marley,three little birds,verse,1P49MJhU5vzttesFxw3dOM,0.807,0.487,9,-10.456,1,0.0758,0.0102,1.98e-06,0.0501,0.651,148.491,180267,4
"1,5,1,4",eric hutchinson,rock and roll,chorus,5RBx3tM9hmVJAOnSUHIWkn,0.462,0.767,10,-5.038,1,0.0686,0.0395,0.0,0.728,0.901,201.064,240320,4
"1,5,1,4",texas tornados,wasted days and wasted nights,verse,0uvoCOIUtJhtwflGW8rsnY,0.677,0.492,4,-9.63,1,0.0396,0.0597,1.78e-06,0.151,0.746,118.434,208867,3
"1,5,1,4",the dubliners,on raglan road,chorus,,,,,,,,,,,,,,
"1,5,1,4",palm trees,casanova,chorus,1UdkUECSKj6stmsEhqPkYU,0.785,0.539,1,-5.436,0,0.0474,0.000933,0.0238,0.0572,0.511,108.013,160587,4
"1,5,1,4",icelandic folk,islandsljod,instrumental,,,,,,,,,,,,,,
"1,5,1,4",green day,shoplifter,verse,6f6sG3duvgqfwqExi7pmEs,0.379,0.955,9,-3.125,1,0.0483,0.000331,2.17e-06,0.756,0.732,142.678,110267,4
"1,5,1,4",the stanley brothers,over in the gloryland,verse,41Hd52GwZm156av1SZPct4,0.642,0.318,10,-10.215,1,0.0412,0.768,0.0,0.121,0.556,122.961,151533,4
"1,5,1,4",koji kondo,super mario bros 3 - overworld,verse,,,,,,,,,,,,,,
"1,5,1,4",futurama theme,christopher tyng,chorus,,,,,,,,,,,,,,
"1,5,1,4",shakira,try everything,chorus,1N3dZ7TTWO6VcD4Y3hHYLZ,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,4
"1,5,1,4",sarah fuller flower adams,nearer my god to thee,instrumental,,,,,,,,,,,,,,
"1,5,1,4",walter buckley,crazy little thing called love,verse,,,,,,,,,,,,,,
"1,5,1,4",game freak,ss anne - pokemon red and blue,intro and verse,,,,,,,,,,,,,,
"1,5,1,4",b witched,c est la vie,chorus,,,,,,,,,,,,,,
"1,5,1,4",seinabo sey,younger,chorus,7vHshinTU8161w69EPbabY,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008,351579,4
"1,5,1,4",animal collective,peacebone,pre-chorus,7KUBlz0peq7a2RBDjhl0Fd,0.592,0.948,4,-3.982,1,0.0716,0.185,0.000228,0.276,0.569,162.898,313171,3
"1,5,1,4",the monkees,daydream believer,intro and verse,7uEcCGtM1FBBGIhPozhJjv,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
"1,5,1,4",muse,exogenesis,chorus,76ZDwA8uTyMys4LIS3pBUX,0.0848,0.212,7,-11.406,1,0.0369,0.251,0.646,0.0796,0.0572,177.559,277027,4
"1,5,1,4",blink-182,going away to college,chorus,0bDmuUdF74kuh8JKlUNiz4,0.535,0.821,11,-6.414,1,0.0348,0.00863,0.0,0.55,0.585,104.528,179160,4
"1,5,2,4",counting crows,a long december,verse,1tjKIXd7DYNklhVSgBxREi,0.398,0.591,5,-6.925,1,0.0298,0.469,0.000588,0.337,0.425,142.336,295067,4
"1,5,2,4",demi lovato,here we go again,chorus,33RJ3P6wc0B0FIyDalhNTv,0.587,0.922,5,-5.22,1,0.0365,0.00423,0.0,0.214,0.667,142.038,226253,4
"1,5,2,4",foster the people,pumped up kicks,chorus,7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
"1,5,2,4",foster the people,pumped up kicks,verse,7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
"1,5,2,4",katy perry,wide awake,chorus,5JLv62qFIS1DR3zGEcApRt,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4
"1,5,2,4",katy perry,wide awake,verse and pre-chorus,5JLv62qFIS1DR3zGEcApRt,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4
"1,5,2,4",oasis,stop crying your heart out,chorus,0JbVh3zDHYgVb1QxoNG0hu,0.379,0.566,2,-5.361,1,0.0296,0.0811,1.56e-06,0.118,0.083,74.983,303133,4
"1,5,2,4",pink,u and ur hand,chorus,,,,,,,,,,,,,,
"1,5,2,4",taylor swift,you belong with me,chorus,1GEBsLDvJGw7kviySRI6GX,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,232120,4
"1,5,2,4",taylor swift,you belong with me,verse,1GEBsLDvJGw7kviySRI6GX,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,232120,4
"1,5,2,4",the cure,just like heaven,solo,76GlO5H5RT6g7y0gev86Nk,0.43,0.971,9,-3.845,1,0.0524,0.0271,2.16e-05,0.185,0.764,151.219,212000,4
"1,5,2,4",avril lavigne,complicated,chorus,5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4
"1,5,2,4",green day,boulevard of broken dreams,verse and pre-chorus,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4
"1,5,2,4",cher,believe,chorus,2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4
"1,5,2,4",katy perry,hot n cold,verse,1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
"1,5,2,4",katy perry,hot n cold,chorus,1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
"1,5,2,4",imagine dragons,radioactive,chorus,4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
"1,5,2,4",justin timberlake,what goes around comes around,verse,4ZrEjG3Vef85NTve8ptC9Q,0.685,0.723,7,-4.791,1,0.176,0.131,0.000935,0.592,0.385,75.995,448533,4
"1,5,2,4",alice in chains,man in the box,chorus,6gZVQvQZOFpzIy3HblJ20F,0.346,0.765,8,-8.558,1,0.0413,0.00229,7.54e-06,0.213,0.644,106.463,284427,4
"1,5,2,4",coldplay,paradise,intro,6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,4
"1,5,2,4",the veronicas,everything i'm not,chorus,1Ofm6uBEI1kBfztltCyQpd,0.644,0.751,10,-4.224,1,0.0375,0.0027,0.000134,0.119,0.621,133.925,201973,4
"1,5,2,4",the veronicas,4ever,chorus,4ECvB9frSDegHfKNRh9dwT,0.581,0.857,5,-2.21,0,0.0627,0.00168,0.000166,0.0967,0.565,145.941,208973,4
"1,5,2,4",carolina liar,i'm not over,verse,,,,,,,,,,,,,,
"1,5,2,4",lana del rey,without you,chorus,7cpHPzPgqKor6gv6nTkJ4R,0.586,0.593,6,-8.394,1,0.0329,0.636,0.000131,0.115,0.668,111.942,229294,4
"1,5,2,4",gary jules,mad world,verse,3JOVTQ5h8HGFnDdp4VT3MP,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117,189507,4
"1,5,2,4",two steps from hell,breathe,intro,,,,,,,,,,,,,,
"1,5,2,4",evermore,running,chorus,,,,,,,,,,,,,,
"1,5,2,4",imagine dragons,on top of the world,chorus,6KuHjfXHkfnIjdmcIvt9r0,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,4
"1,5,2,4",smash mouth,allstar,intro,,,,,,,,,,,,,,
"1,5,2,4",smash mouth,allstar,intro and verse,,,,,,,,,,,,,,
"1,5,2,4",lana del rey,radio,chorus,6PUIzlqotEmPuBfjbwYWOB,0.564,0.811,1,-5.734,0,0.0513,0.0153,8.72e-06,0.125,0.114,126.007,214912,4
"1,5,2,4",lana del rey,radio,chorus,6PUIzlqotEmPuBfjbwYWOB,0.564,0.811,1,-5.734,0,0.0513,0.0153,8.72e-06,0.125,0.114,126.007,214912,4
"1,5,2,4",bakermat,uizicht,chorus,,,,,,,,,,,,,,
"1,5,2,4",adel tawil,lieder,verse,1KXDbhj8PUnHnBbPHDZdBV,0.521,0.671,5,-6.178,0,0.0526,0.318,0.0,0.0962,0.445,183.847,229080,4
"1,5,2,4",jack wall,slim chances,pre-chorus and chorus,5lBSLRS1qrNRq2pGo6Qiaf,0.464,0.733,2,-6.426,1,0.0265,2.56e-06,0.614,0.144,0.645,96.952,207955,4
"1,5,2,4",paris hilton,nothing in this world,verse and pre-chorus,4XRGwyAARL21fesc6BvliF,0.724,0.772,11,-4.015,0,0.0328,0.00824,0.00454,0.0654,0.932,130.007,189933,4
"1,5,2,4",instrumental core,the angels among demons,chorus,,,,,,,,,,,,,,
"1,5,2,4",peter schilling,major tom - voellig losgeloest,chorus,,,,,,,,,,,,,,
"1,5,2,4",instrumental core,free run,intro,6SxncSP6TuRREcl2Pp9qRI,0.422,0.828,11,-4.428,1,0.0465,0.00132,0.904,0.0552,0.189,138.025,236576,4
"1,5,2,4",alesso feat matthew koma,years,chorus,,,,,,,,,,,,,,
"1,5,2,4",arty,when i see you,chorus,2JRzwYtKysqmvkCk8W5C2g,0.622,0.761,6,-4.74,1,0.0372,0.00411,0.802,0.0699,0.314,127.014,355290,4
"1,5,2,4",semisonic,closing time,intro and verse,1A5V1sxyCLpKJezp75tUXn,0.484,0.841,7,-5.438,1,0.0291,0.0196,1.71e-06,0.148,0.304,92.124,274160,4
"1,5,2,4",shakira,las de la intuicion,chorus,3uU6dqBjVKRTPis0RrTaT4,0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,220667,4
"1,5,2,4",imagine dragons,monster,chorus,2Xaw1RrXP3mdooKWysuRJ8,0.472,0.774,3,-5.383,1,0.0824,0.167,0.000278,0.132,0.443,179.942,249493,4
"1,5,2,4",hans zimmer,time,verse,6ZFbXIJkuI1dVNWvzJzown,0.221,0.0879,7,-16.996,1,0.0381,0.155,0.698,0.0869,0.0401,126.622,275547,4
"1,5,2,4",ogge,kuk,pre-chorus,,,,,,,,,,,,,,
"1,5,2,4",enrique ft descemer bueno gente de zona,bailando espanol,verse and pre-chorus,,,,,,,,,,,,,,
"1,5,2,4",magic man,paris,chorus,4EaO2XR7gWaHq8DW7nu1iY,0.472,0.881,2,-5.252,1,0.0524,0.0876,0.0,0.0698,0.502,178.858,232747,4
"1,5,2,4",abba,sos,chorus,,,,,,,,,,,,,,
"1,5,2,4",eiffel65,living in a bubble,instrumental,,,,,,,,,,,,,,
"1,5,2,4",eiffel65,living in a bubble,chorus,,,,,,,,,,,,,,
"1,5,2,4",maison and dragen,colosseum,chorus,3XNLOcOGhbfrCgC83QP7Mt,0.482,0.981,8,-4.688,1,0.0567,0.00297,0.96,0.32,0.546,127.995,176367,4
"1,5,2,4",serge gainsbourg and brigitte bardot,bonnie and clyde,intro,,,,,,,,,,,,,,
"1,5,2,4",divine,i'm so beautiful,chorus,,,,,,,,,,,,,,
"1,5,2,4",hilltop hoods,the nosebleed section ,instrumental,0aiw4iwNLzhi9W2XUECI7K,0.841,0.823,1,-5.437,1,0.177,0.534,2.11e-06,0.0894,0.882,97.465,219640,4
"1,5,2,4",owl city,when can i see you again,pre-chorus,5ZkAx8zjLiSs1nMmBwJoZS,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,218093,4
"1,5,2,4",owl city,when can i see you again,chorus,5ZkAx8zjLiSs1nMmBwJoZS,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,218093,4
"1,5,2,4",imagine dragons,monster,pre-chorus,2Xaw1RrXP3mdooKWysuRJ8,0.472,0.774,3,-5.383,1,0.0824,0.167,0.000278,0.132,0.443,179.942,249493,4
"1,5,2,4",we the kings,stay young,chorus,5gtzkgm9piIxiQLRcn9Hth,0.475,0.94,3,-4.064,1,0.0865,0.00472,0.0,0.0628,0.643,159.964,168080,4
"1,5,2,4",the flashbulb,autumn insomnia session,chorus,03Pl4O6UkdbghjDWL3pNzP,0.32,0.736,0,-11.401,1,0.0445,0.0123,0.861,0.0888,0.125,106.062,205480,4
"1,5,2,4",linkin park,new divide,verse and pre-chorus,6Wx88Mv6b9ofjKMKkdwOJd,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,268613,4
"1,5,2,4",vertical horizon,echo,chorus,3nT7wg6nLa7B3GFxv5vHp7,0.394,0.923,6,-3.836,1,0.0782,0.00264,7.05e-06,0.121,0.447,181.855,246227,4
"1,5,2,4",franz ferdinand,matinee,verse,5BWMtYr3qsILJaxqnhnkbj,0.454,0.672,6,-8.596,0,0.0292,0.00547,3.21e-06,0.179,0.735,114.446,243467,4
"1,5,2,4",nelly furtado,i'm like a bird,chorus,,,,,,,,,,,,,,
"1,5,2,4",rob thomas,her diamonds,chorus,3LtwmK1OfN0dGs9jf3qSjn,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,280000,4
"1,5,2,4",lily allen,not fair,chorus,2PBOI7vYicqDaG9rYbycUO,0.712,0.864,5,-6.99,1,0.0399,0.0516,0.0115,0.173,0.934,121.474,201146,4
"1,5,2,4",madonna,give me all your luvin',chorus,2woCC5hiuPTDAonxhEojP0,0.68,0.885,11,-4.36,1,0.0382,0.00557,0.000704,0.377,0.879,144.998,202760,4
"1,5,2,4",steve angello,children of the wild,chorus,5uSLlQnpMZqsjZXJxe9kct,0.518,0.911,9,-3.649,1,0.086,0.00148,0.0,0.516,0.126,128.014,246093,4
"1,5,2,4",ilan bluestone,43,pre-chorus and chorus,0B2e2Ni9R1qqzGP0V1Ome3,0.642,0.789,1,-9.474,0,0.108,0.00793,0.07,0.103,0.153,128.607,313520,4
"1,5,2,4",vicetone,united we dance,chorus,5xFZiW98mwT5S3mh8O9BUt,0.594,0.65,10,-5.073,1,0.0404,0.014,0.0142,0.267,0.106,126.0,255484,4
"1,5,2,4",the electric warehouse,if i forget,solo 1,,,,,,,,,,,,,,
"1,5,2,4",the electric warehouse,if i forget,solo 2,,,,,,,,,,,,,,
"1,5,2,4",amy diamond,what's in it for me,chorus,,,,,,,,,,,,,,
